	min_gdr	max_gdr
AFR	0.852806087308494	1.1718305094997958
AMR	0.3987555819394383	0.926092536134785
EAS	0.2137051555602271	0.8706706658360944
EUR	0.1725718144558304	0.8692766410707935
SAS	0.1732918796439807	0.8648771136710907
