distance matrix	Population:	AFR___ACB	AFR___ASW	AFR___ESN	AFR___GWD	AFR___LWK	AFR___MSL	AFR___YRI	AMR___CLM	AMR___MXL	AMR___PEL	AMR___PUR	EAS___CDX	EAS___CHB	EAS___CHS	EAS___JPT	EAS___KHV	EUR___CEU	EUR___FIN	EUR___GBR	EUR___IBS	EUR___TSI	SAS___BEB	SAS___GIH	SAS___ITU	SAS___PJL	SAS___STU
ENSG00000160613___PCSK7__dist_max___BOOT57	-0.9282053104373157	0.999366407989756	1.0021429499195396	0.9972434181440301	0.996609531188731	0.9986220895613335	1.0013569527089516	1.0009386686936117	1.0005855752184478	0.9930084012919842	1.0026115111496483	0.9985382181788827	0.9977959122856355	0.9990590754241047	1.0003623719512982	1.0016931370859612	0.9984562106609373	1.0001956636838807	0.9989726416941525	1.000662941787096	0.9969186051913891	1.001257520182181	0.9974233311589087	1.0004957842316782	1.006350393788189	1.0020703579027024	1.0005809775062295	
ENSG00000160613___PCSK7__dist_max___BOOT58	-0.9228210549260145	0.9993983301346834	1.0021725522692255	0.9972848223959688	0.996557687689402	0.998600725189345	1.001319197285496	1.0010342733266768	1.0005445593630002	0.9930472454790135	1.0026083567629742	0.9985279529220438	0.9977918604572107	0.9989880107725964	1.000463339854951	1.001715427846152	0.9984970816067937	1.000248394086513	0.9990526002533026	1.000599338945393	0.9969304325523222	1.0011700448077503	0.9973721816871445	1.0003915981213545	1.006279180841027	1.0020920463964342	1.0007155595874773	
ENSG00000160613___PCSK7__dist_max___BOOT59	-0.9174706131646385	0.9993909901221731	1.00215671891923	0.9971429041502173	0.9965411164574315	0.9985979415293184	1.0013766920154836	1.0009543768375002	1.0006478416916644	0.9929539087071191	1.0026842788583463	0.9986388342456998	0.9976416505723038	0.9988947517324651	1.0005062437209054	1.00167400274132	0.9985245774800132	1.0002481106648493	0.9991515546140765	1.0006107083065663	0.9970405640590666	1.0012309899800313	0.9973738848113928	1.0004223642236116	1.0061705470589164	1.00210659015119	1.0007931283385718	
ENSG00000160613___PCSK7__dist_max___BOOT60	-0.9121444367047938	0.9993881817758702	1.0020461639559863	0.997112865947854	0.9966703128918059	0.9986682959639385	1.0014459456342253	1.000809470470457	1.0007549993515903	0.9928887515260093	1.0027604296014048	0.9986898253994181	0.9975071028786815	0.9989797340567758	1.0006037587238703	1.0016957475774146	0.9985246082631641	1.00016345800479	0.9991149821659833	1.0004569162066321	0.9967966794399319	1.0012807018054328	0.997412758980147	1.0006147340524894	1.0061721683560725	1.0020037554935068	1.0007456614135117	
ENSG00000160613___PCSK7__dist_max___BOOT61	-0.9068478164933307	0.9992824427272491	1.0020770105322847	0.9973204007043218	0.9967679482008184	0.9986140702422962	1.0015637976211267	1.00081957977807	1.0008616841585194	0.9928340189173464	1.0026901424607362	0.9987309878479242	0.9974110944169421	0.9987915704306412	1.0004480274616716	1.0015781851763	0.9985493706899373	1.000245194222043	0.999139684219411	1.0004649478142351	0.9969038354245291	1.0013108343675334	0.9974543341712737	1.0006786235168716	1.006112140804878	1.0019691730637308	1.000669756436278	
ENSG00000160613___PCSK7__dist_max___BOOT62	-0.9015841315262102	0.9991422839497651	1.002010260385167	0.997366122683967	0.996727171676871	0.998651464637601	1.0015276573568967	1.000831892079047	1.0009721855721974	0.992853127091354	1.0026714973971986	0.9987095256434662	0.9971998145711655	0.998764793564499	1.0005102777687522	1.0015261655834151	0.9986785300498531	1.0001892050546426	0.9992764860782959	1.0003884798376224	0.9969524455914089	1.0013666976102935	0.9975348243195127	1.0006606253523118	1.0061447240778394	1.0020226918412525	1.0006528928091325	
ENSG00000160613___PCSK7__dist_max___BOOT63	-0.8963465930875947	0.9990574438579609	1.0018706982689243	0.997333982220879	0.9967099121192754	0.9987165929217434	1.001440087292042	1.0007891766705994	1.001270899330638	0.9929166671182341	1.0026272078568306	0.9987843822043205	0.9971270369469752	0.9987486028765479	1.00055975957515	1.0014657886443956	0.998732380943029	1.000256946795443	0.9991252799522179	1.000470681725832	0.9969195121098016	1.0013107775314671	0.9974674746595006	1.0007566523079312	1.0062547569353537	1.0020108595954653	1.0005630373573768	
ENSG00000160613___PCSK7__dist_max___BOOT64	-0.8911333018057426	0.9992695850100523	1.0018312167450987	0.9973033101542496	0.9967282182795631	0.9986979026747437	1.001565519944586	1.0007696512731241	1.001294303995811	0.9931367923543409	1.002665342471431	0.9988409505805622	0.9971082820881808	0.9987137360546183	1.00045862283136	1.0013512033903846	0.9987682097887318	1.0001815596239185	0.9990410815487327	1.0003130975484076	0.9969517733746429	1.001401625644646	0.9974368683505739	1.0008097411907713	1.006374478923447	1.0019233031221948	1.000431448002211	
ENSG00000160613___PCSK7__dist_max___BOOT65	-0.8859550647770899	0.9993611016736669	1.0017551713432375	0.9972836333219471	0.9967688105585776	0.9987692854012414	1.0014831556588015	1.0005925081020397	1.0012983059539426	0.9932020088764798	1.002551579115885	0.9988320635454461	0.9971812509170662	0.9987391915120152	1.0004394699610164	1.0013004694263385	0.9987370151446073	1.0003280559162535	0.9991463970113733	1.00036220504935	0.9968837696494535	1.0012992296418537	0.9973696090008936	1.0008886768901264	1.0064220247060054	1.0018407391250614	1.0005285289265444	
ENSG00000160613___PCSK7__dist_max___BOOT66	-0.8808010828279488	0.9994415163939461	1.0018666229751956	0.9973579373262083	0.9967580746517771	0.9988520511103133	1.0014784237797287	1.0005670992142632	1.0012537053013297	0.9932176800743725	1.002549113373982	0.998802092853582	0.9971785001664167	0.9985929570884905	1.000498435926933	1.001370761098724	0.9987647953863336	1.0003915121058553	0.9991510021681927	1.0003599164192287	0.9969571154318887	1.001233587878516	0.9972079676413361	1.0009205496857863	1.006431255772919	1.0018511448856058	1.0003417997238047	
ENSG00000160613___PCSK7__dist_max___BOOT67	-0.8756765040255191	0.99939421939016	1.0018497831807907	0.9973751164296394	0.9965496972482127	0.9989772034476441	1.0015056222857637	1.0005277965731578	1.001201653865446	0.9933024725427351	1.0024882399006572	0.9988168584284697	0.9972325570025243	0.9985208670650559	1.0005484664863735	1.0014980457714109	0.9988667015221488	1.0002908060430806	0.9991091370884372	1.0003878031809763	0.9969698159171217	1.0011600785146588	0.9972899897753387	1.0010019840369355	1.0064645997535462	1.0018467161006255	1.0003390374271672	
ENSG00000160613___PCSK7__dist_max___BOOT68	-0.8705745606326463	0.9994881388236759	1.0020869068573002	0.9974769092631893	0.9965236587002483	0.9988971300795532	1.0014163763306827	1.0005477447406759	1.0013439686927066	0.9931131661111898	1.0024410394560452	0.998831686468113	0.9972806651909862	0.9984695390983148	1.0004878922558587	1.0015289712417799	0.9989886202944117	1.000422419082127	0.999054539576178	1.0002831721067889	0.9967405464314693	1.0010280887638683	0.9973459500753695	1.0010060479731677	1.0064747913489753	1.0019332168536426	1.0003591812538746	
ENSG00000160613___PCSK7__dist_max___BOOT69	-0.865506894889215	0.9995218823790812	1.001948790729369	0.9975596590168695	0.9965446825227884	0.9987540237540745	1.0013851400775757	1.0005514570540222	1.0012935976746757	0.993227961002497	1.0025019171096403	0.9989690878395315	0.9972831458412713	0.9985290817101721	1.0004494415942802	1.0015567299923538	0.9991243432858711	1.0002889761486669	0.9989544163868869	1.0002847562084651	0.9968333451722281	1.001019808994371	0.9971707479372127	1.000961312116309	1.0064439800561942	1.001943822854845	1.0004173533798613	
ENSG00000160613___PCSK7__dist_max___BOOT70	-0.8604569384315863	0.9995972839932559	1.00194835928726	0.9975965947685362	0.996397662752664	0.9988302336468173	1.0012583651762665	1.0005464757740692	1.001285967437056	0.9933147596813765	1.0026655897001766	0.9990140891305498	0.9974773609396268	0.9984971271556864	1.0005259241968434	1.0015481339143397	0.9992343774819018	1.000229520852441	0.9990630796640845	1.0003103290753572	0.9967139524202695	1.000834782136568	0.9971708279249744	1.0010203805438513	1.0062711733040335	1.0019206823983058	1.0002296664438672	
ENSG00000160613___PCSK7__dist_max___BOOT71	-0.8554401024812307	0.9995446259459333	1.0019505362479928	0.9975965072979542	0.9963906856958008	0.9988522593810427	1.001183326807663	1.0005528058024393	1.0013106736686817	0.9934647742262758	1.0027364131173886	0.9990854659306707	0.9976273709809074	0.9986441620316765	1.0003734304465908	1.0016418827292535	0.9992368921688755	1.0001916298044227	0.9990842740915452	1.0002542341858944	0.9966639685085832	1.0008017665165911	0.997207151132166	1.0010442831659616	1.0061656056824329	1.0019674140724444	1.000005689676239	
ENSG00000160613___PCSK7__dist_max___BOOT72	-0.8504509546212641	0.9995201853976473	1.0020375182123664	0.997387737509235	0.9964882957146589	0.9988569386126028	1.0012339557506262	1.0005734092224756	1.0014022684751707	0.9936110674122225	1.0026840687218364	0.9990573010076934	0.9975287256520602	0.9986728853719348	1.0003716333185733	1.0016529142389192	0.9990365377510114	1.0001710281781415	0.999148316795051	1.0001692896584735	0.9967362067852035	1.0007316355795968	0.9972998854399593	1.001019996800702	1.0062736151294769	1.002031576752003	1.0000041228309342	
ENSG00000160613___PCSK7__dist_max___BOOT73	-0.8454865345245601	0.9997069934482304	1.0019594545088493	0.9973160188134631	0.9963320212601066	0.9986381175789372	1.0013222538432964	1.0005849249585435	1.0013668357799737	0.9937408376932579	1.0026060836263222	0.9990353111569583	0.9976904095721543	0.998578580363577	1.0004756494882556	1.0016494545221655	0.9988919408995819	1.0000999723937023	0.9992303955555243	1.0003498818903305	0.9966987960685212	1.0006636964069326	0.9971839304163603	1.0009118595375603	1.0063926433335646	1.0021351584307068	1.000129899845159	
ENSG00000160613___PCSK7__dist_max___BOOT74	-0.8405580371368783	0.9998267991947475	1.0019643081917877	0.9972174721006406	0.9964077295153347	0.998555868081421	1.0011497947675179	1.0005882866062528	1.0013948599682696	0.9936716120399876	1.002641228092547	0.9991513718909192	0.9977848549057149	0.9987174105106212	1.0004654958728831	1.0016587830648236	0.998880536954241	1.0001773713294695	0.9991724177340447	1.0003815795371982	0.9966895721653625	1.0006412943961767	0.9971042328516566	1.0008643097600332	1.0063363317596998	1.002110870012888	1.0001611336110694	
ENSG00000160613___PCSK7__dist_max___BOOT75	-0.8356462464946909	0.9998727373850449	1.0021041523941694	0.9973088172296554	0.9963697324602727	0.99855862388563	1.0011515687560482	1.0005359362407416	1.0012799746174275	0.9937647987016405	1.0027286191510771	0.999157072810097	0.9978314648033548	0.9988284389152429	1.0004534162055494	1.0016423214742332	0.9987499841831122	1.0003126533528828	0.9991776096374535	1.000272738873511	0.9966268855710467	1.0004914169682864	0.9971079981957476	1.0008661859306063	1.0062954757201485	1.0021083004158131	1.0002811224410408	
ENSG00000160613___PCSK7__dist_max___BOOT76	-0.8307688848092185	0.9998402733293572	1.002068597169535	0.9973904796841312	0.9963385862521587	0.9985225984269329	1.0012284935377824	1.0006015869436553	1.0011931739445241	0.9936872114354414	1.0026047666463007	0.9992601504675808	0.9978111392401532	0.9987637335238668	1.0006267164382752	1.0016319292441995	0.998683639009703	1.0003634883630377	0.9991499821578628	1.0003639986373767	0.9966363514739335	1.0004417921986308	0.9971430946827892	1.00077065432877	1.0063709531531664	1.0020031383843158	1.000377837701854	
ENSG00000160613___PCSK7__dist_max___BOOT77	-0.8259102279544833	0.999781430809608	1.0021530961377556	0.9973723299740868	0.9962436132943636	0.9985733282548626	1.0014089314187162	1.000600240192988	1.0013168590589987	0.9937211289581299	1.0025846501275506	0.999201318222665	0.9977049979471847	0.9987258535517659	1.0006361264045498	1.0015756709074453	0.9986429182498283	1.0003714438061577	0.9992327656194153	1.0003511568442924	0.9967672054512513	1.0003217825481316	0.9971050853456814	1.0008344772899287	1.0063841448466428	1.0020771660085055	1.0002846432157606	
ENSG00000160613___PCSK7__dist_max___BOOT78	-0.8210821051768816	0.9997739209965435	1.0019771606136303	0.99731698193746	0.9963528179396789	0.9985346746488384	1.0014542064683731	1.000616036516399	1.0012832753943215	0.9938350816237944	1.0026848026876414	0.9993575292930831	0.9976639525903424	0.998674294881624	1.0005872649021246	1.0013918799336972	0.9986926258770804	1.0004099681550074	0.9993615959332733	1.0001117831479958	0.9966823235616555	1.0003170223092182	0.9971710743179499	1.0008643002639126	1.0064441789814544	1.0021340381382666	1.0003281191678943	
ENSG00000160613___PCSK7__dist_max___BOOT79	-0.8162844486635206	0.9998324452345495	1.0017423193820878	0.9972948219337746	0.9963517820926509	0.998510900541859	1.0014228234346079	1.0006873570726458	1.0012202152211231	0.9937894509868735	1.0027153739744394	0.9993763242885197	0.9976032715474392	0.9986090657848282	1.000669386425696	1.0015246933123494	0.9986940052263523	1.0003755281108453	0.9993870650838126	1.0000575080994654	0.9966738126222495	1.0003262244344442	0.9971349193482263	1.0009501467901265	1.0064681551906534	1.0021867606913137	1.0003253833034422	
ENSG00000160613___PCSK7__dist_max___BOOT80	-0.8115050727571087	0.9997919829758856	1.0017063551657532	0.9973206047914266	0.9963303551330986	0.9985804368250331	1.0014211237352921	1.0008201049497525	1.0011098205214768	0.9937496531994046	1.0027987675576377	0.9993230907292687	0.9977189349925675	0.9986785453309641	1.000728891195169	1.0015929376826949	0.9987992011996175	1.0004351682890151	0.9993054545542494	0.9998566579755305	0.9965813059454339	1.0002940094752204	0.9971253599409147	1.0009589752813792	1.0064258396242427	1.002183322532449	1.000230293239465	
ENSG00000160613___PCSK7__dist_max___BOOT81	-0.8067467677136021	0.9996702912640029	1.0017609887263903	0.9972544397507064	0.9963904984979209	0.9984534051819466	1.001551743627214	1.0008497330628383	1.0010892332142993	0.993679486321325	1.0029779638662872	0.9993013506973198	0.997608887240089	0.9987825589936863	1.0006701100195248	1.0014260449263508	0.9988420385011769	1.000338962201821	0.9993190283207064	0.9999116074507721	0.9965723899048651	1.000255717262633	0.997164630244671	1.0010405724919835	1.0064607080545749	1.0022064455952553	1.0002499963773612	
ENSG00000160613___PCSK7__dist_max___BOOT82	-0.8020195015562592	0.9996674901939263	1.0017903707546822	0.997291057124271	0.9964002681458584	0.9984478263872695	1.0014409976976226	1.0008057966079342	1.0011045477926563	0.9936784744192229	1.0030687057535124	0.9992775234835642	0.9976169303131299	0.998740686422955	1.0005840889681994	1.0014056646844147	0.9989201328473161	1.0004178918936852	0.9992340562950006	0.9998177172829196	0.9967198165671814	1.0002558756433788	0.9972685459861423	1.0011188855101691	1.0064347781771659	1.0021533521259978	1.0002920086330735	
ENSG00000160613___PCSK7__dist_max___BOOT83	-0.7973118035000111	0.9996776567682554	1.0018286136360053	0.9972991034445517	0.9964497712697127	0.9983982265545732	1.001419801661954	1.0006665426301111	1.0010926338405544	0.9937861852842567	1.0029188758714283	0.9992532961944057	0.9976617852844004	0.998912785578083	1.0006476345153537	1.0012937194632257	0.9988819124743306	1.0003548791909962	0.9993427055167105	0.9996540684291091	0.9968045496765419	1.000203782839191	0.9973669296923058	1.0011226185320885	1.006385065817368	1.0022413736465525	1.0002798177132985	
ENSG00000160613___PCSK7__dist_max___BOOT84	-0.792635218725298	0.9997419704948033	1.0017432275842626	0.9973835061230666	0.9964292270796147	0.9984153544754336	1.0013831743304755	1.0007413877307507	1.0010792769451886	0.9937042105576834	1.002929793091063	0.9992550429955913	0.9977338215004273	0.9987671662174472	1.0006538705386196	1.0013097354981648	0.9988067734446601	1.000330463914327	0.999418430030048	0.9996505920144486	0.9967850771393333	1.0002309078602358	0.9975608837252943	1.0011489235197963	1.0062300630309933	1.0021862289879706	1.0003549478638176	
ENSG00000160613___PCSK7__dist_max___BOOT85	-0.7879787334701486	0.9997787136900346	1.0017129273185326	0.9974877999254945	0.9964832359697903	0.9984207653358566	1.001441446043473	1.000729015818977	1.0011068183220884	0.9937165709344506	1.0029132400251397	0.9990936441224377	0.997647868903237	0.9987596142596753	1.0007285861454804	1.0012738235331384	0.9988211206350652	1.0003101737786824	0.9993796059960004	0.9996383055345767	0.9966809713069287	1.0002061994316136	0.9974547850731804	1.0012477173529934	1.0062438818876283	1.0022906771843536	1.0003597612981054	
ENSG00000160613___PCSK7__dist_max___BOOT86	-0.783351745795286	0.9998446508778586	1.00166309888089	0.997449688107912	0.9965445190521751	0.9983429337272512	1.0014162691049533	1.0008096913622169	1.0011287801021407	0.9937651917199155	1.0028710605878943	0.9991061651737416	0.99771072465182	0.9987932827724215	1.000625341940325	1.0012600474854765	0.998852014712715	1.0003331345131832	0.9993386869723068	0.9997399919782387	0.9966910918557627	1.000232341718452	0.9973370624388063	1.0012700696446264	1.0062677832013995	1.0022929059576158	1.0002919036998201	
ENSG00000160613___PCSK7__dist_max___BOOT87	-0.7787429649162775	0.9999991609670821	1.0016577427465532	0.9973735692045063	0.9966336640232514	0.998246762342374	1.0013792217598283	1.000896233449	1.0011486893157784	0.9937020347431548	1.002918100194491	0.9991250259134238	0.9978163825544122	0.9987866836026247	1.000616347384748	1.0011591341074209	0.9988044312502368	1.0002837675319995	0.9994571336026405	0.9997825052383209	0.9966451519032026	1.0000980089681872	0.9974578414571584	1.0012820878915576	1.0061441305414742	1.0022185760988842	1.0003197379472426	
ENSG00000160613___PCSK7__dist_max___BOOT88	-0.7741568755153037	1.0000208053907698	1.0016772728083645	0.9974741383312831	0.996550943378631	0.9982918413777835	1.0014060986693767	1.0009640163845746	1.0010044941605307	0.9937349070824527	1.0029660654238692	0.9991604192451103	0.9977626198975762	0.9987555859228519	1.0006710638274585	1.0011882639305127	0.9989492377340548	1.0003429970055324	0.9995398965565098	0.9998246965611708	0.9964883252007687	0.9998799640834806	0.9973263734518891	1.0014174573950954	1.0059708652304704	1.0022163847732986	1.0003834662935867	
ENSG00000160613___PCSK7__dist_max___BOOT89	-0.7695982495083908	1.0001191809177314	1.001651538095019	0.9974111048735025	0.9966473154079754	0.9982161538041897	1.001519712930947	1.000957640722685	1.0010263083523232	0.9936340118615328	1.002916527225008	0.9992587752288006	0.9978280048973328	0.998731452263522	1.0006098855972134	1.0010574506702232	0.9989120674481862	1.0003317923856327	0.9996688909492525	0.9998021500709064	0.9963786837243243	0.9999650138968245	0.9974446816762609	1.0013031369907452	1.0059679264556922	1.002173821198774	1.0004274944645961	
ENSG00000160613___PCSK7__dist_max___BOOT90	-0.7650641797843672	1.0001110398288602	1.0014689391253673	0.9973697018279694	0.996563109503739	0.9982283182613235	1.0015557524356586	1.0010798713976918	1.0008926381816403	0.9936779606180767	1.003006044821654	0.9994504605940001	0.997803685527955	0.9986127359628358	1.0006005523128976	1.001127335368532	0.9988892082425869	1.0003852376036768	0.9997224539626299	0.9999651853016855	0.9964561867876018	0.9999191144366235	0.9973119439387229	1.0012147461825944	1.0059099997451386	1.002148755513993	1.000442337502629	
ENSG00000160613___PCSK7__dist_max___BOOT91	-0.7605494016545018	1.0002061579234331	1.0015317672772326	0.9974135923614119	0.9966365081681471	0.9981476228114482	1.0015302545473148	1.000896338939742	1.0009437478502534	0.9935256163575077	1.0028851383315813	0.9995166082213924	0.9977133594746728	0.9986329959237803	1.0007495616610285	1.0010797748881644	0.9989607339140142	1.0003691315197065	0.9997648544032864	0.9999114769117793	0.9963638250297626	0.999919652753074	0.9974203839171104	1.0011346074319518	1.0058935234507609	1.0022065910339368	1.0004827935750873	
ENSG00000160613___PCSK7__dist_max___BOOT92	-0.7560635368296028	1.0002346217822131	1.001306627614202	0.9973433559912583	0.9966577504092304	0.9980497145213632	1.0015517531950748	1.0010426409018165	1.000983090115969	0.9936073668915594	1.0027653190771528	0.9995134636275476	0.9977639569379705	0.9986576008788823	1.0007517837694484	1.0011726584673044	0.9988755893830052	1.0003731471119568	0.9997198152415895	0.9999130605300397	0.9964407001904227	0.9998460225026297	0.9975641394938604	1.0011843420136108	1.0059483607941684	1.0021955443001018	1.0003866181727683	
ENSG00000160613___PCSK7__dist_max___BOOT93	-0.7515961778962289	1.0001825570385408	1.001300763316853	0.9972749530390915	0.9967481559164604	0.9980152703951534	1.001553674876236	1.0009590218469773	1.0009513779878316	0.9935942318255492	1.0028279651316017	0.9994684125116534	0.9977892110809575	0.9987054973543869	1.0008204615684797	1.0011850501246866	0.9988754496032846	1.0005377461973202	0.9996828268535134	0.9997104047276626	0.996534107347129	0.9998095210784779	0.9975030702441258	1.0011310371478919	1.00593884782375	1.0023234451446528	1.0004183383364997	
ENSG00000160613___PCSK7__dist_max___BOOT94	-0.7471545700653972	1.0002359645855632	1.0011681331873878	0.9972440478885057	0.9967519149120608	0.9980144175048781	1.0014597681540627	1.0009024756569187	1.0010888696481945	0.9934831833374602	1.002803733920055	0.9996100595506832	0.99785929127851	0.9988190289140424	1.0008692584769352	1.001135606451428	0.9988928688558354	1.0006508809649117	0.9996505039183906	0.9997845089125537	0.9965307148306841	0.9997683079720571	0.9974042221331486	1.0010280847198219	1.0059063257345713	1.002287326880771	1.000377304758328	
ENSG00000160613___PCSK7__dist_max___BOOT95	-0.7427357914449891	1.0002071517621347	1.0011754537762279	0.9971606238497938	0.9968794481509037	0.9980375608084796	1.0014696354672712	1.0009101307418231	1.001145578660596	0.9934779234565178	1.0027928156033383	0.9994662562007247	0.9977996570005906	0.9988969716522413	1.0008157300220917	1.0011736323939822	0.9988341080774231	1.0007231365292615	0.9996043852059318	0.9997876406929651	0.9965012235457208	0.9997900114612296	0.9973373860536645	1.0011516860732153	1.005851065955342	1.0024419616969262	1.0003631844730858	
ENSG00000160613___PCSK7__dist_max___BOOT96	-0.738339409297569	1.0001937152076927	1.0010907110692222	0.997031106113954	0.9968650494289819	0.9979771387254792	1.0015869190591244	1.0009687760158639	1.001276078433231	0.9934156810528328	1.0027796553097992	0.9994092294085085	0.9978488635880626	0.9990129221966959	1.000753627019134	1.0011894086779574	0.9987892585837105	1.0006316249072948	0.999666739152531	0.999688852661156	0.9964998168001522	0.9999275532282083	0.9974368825497706	1.001133050880856	1.0057879426276934	1.0024211260099183	1.0004329383732529	
ENSG00000160613___PCSK7__dist_max___BOOT97	-0.7339612662522474	1.0001432399445929	1.0010932712704508	0.9968962648996309	0.996860707162856	0.997959664418803	1.0015540343367044	1.0009855197264799	1.0012480558347936	0.9935152878269888	1.002917367500599	0.9994766945995767	0.9979519972317182	0.9989762862413218	1.0007757364684888	1.0011118440372924	0.9987943786233975	1.0005342538381377	0.9997504010484832	0.9996457787058771	0.9965010742774058	0.9999304405937229	0.9975368916319978	1.0011795144047095	1.0057896507887443	1.0024166983302754	1.0004138984797843	
ENSG00000160613___PCSK7__dist_max___BOOT98	-0.7296065019335207	1.0001494938024535	1.0010795779406299	0.9967988542592244	0.9970360764287014	0.9978202539693092	1.001603053607827	1.0011340703844591	1.0012728265698319	0.9935183535911629	1.0029745337128806	0.9994484036448209	0.9980122551101485	0.998993341618841	1.000793058322788	1.0010803806553112	0.9986581636480942	1.0006162155180796	0.9996979699169667	0.9995663236110336	0.9965707450617133	0.9998034404777703	0.9975800691990416	1.0011750406152113	1.0058045475812303	1.0023341362717948	1.0004603625230033	
ENSG00000160613___PCSK7__dist_max___BOOT99	-0.7252744299621509	1.0000896372255093	1.0011150367383892	0.9965346154239461	0.997037107225354	0.9977583797144836	1.0017271785734743	1.0012442676341597	1.0013700480959165	0.9934040962018066	1.0028640211613369	0.999570425794496	0.9979548856816134	0.999138256305455	1.0008413398237455	1.001003963538058	0.9986508687523804	1.0005228083005295	0.999722630635361	0.999674736053258	0.9964934253896971	0.9998160791891474	0.9976083353668586	1.0012311431613872	1.0056729550002916	1.0023947828355981	1.0005217618647804	
ENSG00000160613___PCSK7__dist_max___BOOT100	-0.7209601149914607	1.000025782502269	1.0012078335818275	0.9965460327652932	0.9969925857420955	0.9978412388124664	1.0018571846205235	1.0013211066536323	1.0014987769933583	0.9932381025105091	1.0029707415324967	0.999488667862366	0.9978655690186891	0.9991043344742302	1.0008019247503168	1.0009852453475256	0.9985744024774237	1.0004428901004032	0.9997517716884236	0.999738954044519	0.9965290840602793	0.999719348594692	0.997619008413588	1.0012627876478584	1.0057569180537955	1.0022885104266306	1.0005358961673467	
ENSG00000138109___CYP2C9__dist_max___BOOT1	-0.7166671607751042	1.000048446237343	1.0013920947528154	0.9964843883617804	0.9971310086400015	0.9977328973591227	1.001779019556707	1.0011733241106482	1.0016284268157856	0.9931964310957572	1.0028097182668783	0.9992573536270011	0.9979075589210857	0.9992481032654155	1.0008083472906102	1.0010335010536424	0.9987149135547032	1.0002196701489618	0.9995559456782441	0.9997641964554034	0.9966353540266617	0.9997557547304684	0.9975013857387658	1.00123050559786	1.00596548821361	1.0024422814612268	1.0004789705879964	
ENSG00000138109___CYP2C9__dist_max___BOOT2	-0.71239456068986	0.9998910994395147	1.0012036853013042	0.9962683952393538	0.9973214312879809	0.9978285406733348	1.0019541449328808	1.0012699252231234	1.001418960614567	0.9932453123221445	1.002694688923953	0.9989938446579048	0.9979967640312242	0.9992974139703654	1.0009788567866518	1.0011354773721852	0.9987998458115726	1.0000937210790057	0.9997168180715665	0.9998276137947238	0.9963899491736016	0.9996349462431728	0.9977743942603886	1.0013988258523565	1.0057825802502132	1.0024822196555432	1.0002621001962673	
ENSG00000138109___CYP2C9__dist_max___BOOT3	-0.708150891636754	0.9998351221060271	1.0010777345950566	0.996404312115626	0.9972467810584883	0.9977512833461938	1.0019194342264768	1.0010236835943258	1.0015574541512058	0.9928495426807088	1.002297739053778	0.9991016257937473	0.9978732774947962	0.9992889009953975	1.0009667626970338	1.0012390482612827	0.9985738880051926	1.0003860692929927	0.9996796940198748	1.0000657368257952	0.9963341805857906	0.9997523862290444	0.9977907086225382	1.0016063879014558	1.006023336528388	1.0023615273912738	1.0002376262281878	
ENSG00000138109___CYP2C9__dist_max___BOOT4	-0.7039219531171034	0.999888836377167	1.0012289052359915	0.9966079368371379	0.997279301853496	0.9977526549591027	1.0019725644967385	1.001020707232918	1.0014576962418766	0.9930120773346499	1.0023173591206576	0.999137645332895	0.9976703555211681	0.9993489587303529	1.0012214411452576	1.0013306249734175	0.9983483352256738	1.0003988154832852	0.9996882231979267	1.0000591243233805	0.9964274741011073	0.9996238053336491	0.997833565223985	1.001686119937811	1.0058823406517126	1.0021460910215407	1.0000696955652633	
ENSG00000138109___CYP2C9__dist_max___BOOT5	-0.6997207251474594	0.9998974824295552	1.0009933294401776	0.9964861761092757	0.9972762067064678	0.9977926976232365	1.0020089162311099	1.000938714722382	1.0014942350139016	0.992983337185493	1.002364788510843	0.9991610372658006	0.9977546696725034	0.9992916628344214	1.0011254317103198	1.001557499024771	0.9981770017233024	1.0003885118479918	0.9995952292763008	1.0001212747486385	0.9964163286477603	0.9997724340409052	0.997826522571059	1.001578872665919	1.0061347100094518	1.0022806746296786	0.9999744425153375	
ENSG00000138109___CYP2C9__dist_max___BOOT6	-0.6955321829635539	1.0000766065398392	1.0012028746860633	0.9965011110418047	0.997293848845005	0.9977631252896267	1.0022142572719726	1.000983955620315	1.0015932502944864	0.9929573702717338	1.002280835898576	0.9991560354951207	0.9978054154964361	0.9994220473742899	1.0011121864795165	1.001659688368835	0.9983691642621237	1.0004054112382863	0.9995434197833578	1.0000154961196805	0.9964025726808661	0.999460830011426	0.997760267262886	1.0014430965835575	1.0058208470214405	1.0025345094913676	0.999858259446223	
ENSG00000138109___CYP2C9__dist_max___BOOT7	-0.691362142011301	1.000126715683704	1.0012829762500788	0.9964608717335582	0.997372028991006	0.9978016502829203	1.002289293100624	1.001214646078962	1.001569234580816	0.9928692115137759	1.0022422449673822	0.9989454407109228	0.9976063353422548	0.9995351251216433	1.001225439260648	1.0016370534841967	0.9983696656616387	1.0002640821727558	0.9995663086934578	1.0000105825055852	0.9963201895558157	0.9993707280194328	0.9978506252028048	1.001553092414369	1.0057805312534729	1.0025273652589102	0.9996391327400335	
